Domingo_semana,region,0,0.0275,0.975
2020-12-13,5,130.1,119.6,142.0
2020-12-13,6,62.1,54.1,70.3
2020-12-13,7,171.7,156.8,186.5
2020-12-13,8,371.9,354.0,391.3
2020-12-13,9,184.2,168.0,201.0
2020-12-13,10,187.8,173.8,201.2
2020-12-13,11,11.4,8.5,15.0
2020-12-13,12,74.5,65.9,82.9
2020-12-13,13,481.0,459.7,501.5
2020-12-13,14,93.6,84.6,103.7
2020-12-13,15,20.1,16.4,24.3
2020-12-13,16,62.3,54.6,70.7
2020-12-20,1,97.4,87.4,107.7
2020-12-20,2,78.1,70.4,86.6
2020-12-20,3,15.8,12.2,20.1
2020-12-20,4,41.1,35.1,47.2
2020-12-20,5,141.7,126.8,153.2
2020-12-20,6,71.7,63.5,80.3
2020-12-20,7,215.6,202.8,229.3
2020-12-20,8,355.5,338.6,377.6
2020-12-20,9,202.6,188.4,215.9
2020-12-20,10,230.5,214.5,249.2
2020-12-20,11,20.1,16.4,24.6
2020-12-20,12,77.9,69.9,85.6
2020-12-20,13,556.1,532.2,579.0
2020-12-20,14,100.9,92.0,110.9
2020-12-20,15,23.2,18.2,28.0
2020-12-20,16,83.2,74.4,91.3
2020-12-27,1,144.1,132.0,156.2
2020-12-27,2,143.3,131.4,155.2
2020-12-27,3,28.1,22.7,33.9
2020-12-27,4,56.3,49.4,63.7
2020-12-27,5,211.4,196.9,225.6
2020-12-27,6,105.0,96.0,115.7
2020-12-27,7,280.7,264.8,299.6
2020-12-27,8,416.2,394.3,435.5
2020-12-27,9,255.1,239.4,271.2
2020-12-27,10,332.3,313.1,351.6
2020-12-27,11,20.7,16.0,25.6
2020-12-27,12,99.0,88.4,109.1
2020-12-27,13,688.6,663.5,717.8
2020-12-27,14,134.3,123.3,146.6
2020-12-27,15,32.5,27.5,37.9
2020-12-27,16,78.2,69.9,88.4
2021-01-03,1,218.4,203.4,232.0
2021-01-03,2,274.3,257.5,293.0
2021-01-03,3,55.6,48.9,63.6
2021-01-03,4,78.1,69.1,87.3
2021-01-03,5,280.8,265.8,296.6
2021-01-03,6,143.1,131.5,153.9
2021-01-03,7,340.1,320.8,356.4
2021-01-03,8,476.3,456.1,496.9
2021-01-03,9,305.3,286.9,325.3
2021-01-03,10,556.1,533.6,582.3
2021-01-03,11,34.2,28.6,40.0
2021-01-03,12,112.4,100.8,124.5
2021-01-03,13,789.3,759.5,821.6
2021-01-03,14,197.4,184.1,211.6
2021-01-03,15,62.3,54.6,69.3
2021-01-03,16,94.6,84.2,103.1
2021-01-10,1,192.2,178.1,206.9
2021-01-10,2,293.8,278.1,310.9
2021-01-10,3,68.9,61.1,78.4
2021-01-10,4,98.9,89.1,108.4
2021-01-10,5,238.7,221.6,255.7
2021-01-10,6,157.3,146.4,170.2
2021-01-10,7,342.8,322.3,361.8
2021-01-10,8,467.4,443.2,488.6
2021-01-10,9,300.0,281.8,318.2
2021-01-10,10,585.0,562.9,610.9
2021-01-10,11,36.5,30.9,43.9
2021-01-10,12,91.9,81.8,102.4
2021-01-10,13,756.2,728.5,788.8
2021-01-10,14,207.9,191.5,221.6
2021-01-10,15,75.7,67.8,84.2
2021-01-10,16,108.9,97.9,118.6
2021-01-17,1,158.8,147.1,171.9
2021-01-17,2,265.0,249.3,281.6
2021-01-17,3,70.4,62.2,79.9
2021-01-17,4,118.3,106.9,129.2
2021-01-17,5,238.4,222.2,254.5
2021-01-17,6,187.2,174.4,201.0
2021-01-17,7,342.2,323.7,362.0
2021-01-17,8,435.3,413.8,463.2
2021-01-17,9,304.9,287.3,322.5
2021-01-17,10,618.0,589.3,642.3
2021-01-17,11,32.9,27.1,38.7
2021-01-17,12,93.5,83.5,102.3
2021-01-17,13,800.4,767.8,825.3
2021-01-17,14,221.0,206.2,235.6
2021-01-17,15,87.9,80.3,97.6
2021-01-17,16,117.4,108.5,129.6
2021-01-24,1,151.1,134.5,175.1
2021-01-24,2,259.9,240.1,280.9
2021-01-24,3,119.6,96.3,150.6
2021-01-24,4,124.7,108.6,144.4
2021-01-24,5,238.8,214.3,267.0
2021-01-24,6,178.5,161.5,199.3
2021-01-24,7,367.5,336.0,402.4
2021-01-24,8,423.7,396.1,453.2
2021-01-24,9,390.0,335.8,455.7
2021-01-24,10,573.4,533.3,621.7
2021-01-24,11,27.0,20.9,34.4
2021-01-24,12,102.0,85.6,118.7
2021-01-24,13,722.2,676.5,770.6
2021-01-24,14,199.0,174.1,228.2
2021-01-24,15,86.3,75.1,96.5
2021-01-24,16,102.9,91.4,116.3
