Domingo_semana,region,0,0.0275,0.975
2020-12-13,6,62.0,53.4,70.4
2020-12-13,7,171.3,160.1,183.2
2020-12-13,8,371.6,350.6,395.3
2020-12-13,9,183.6,170.7,196.7
2020-12-13,10,188.1,172.9,203.7
2020-12-13,11,11.4,8.4,14.9
2020-12-13,12,74.9,64.8,83.6
2020-12-13,13,480.9,461.8,499.6
2020-12-13,14,94.0,84.3,103.3
2020-12-13,15,20.2,15.9,25.1
2020-12-13,16,62.2,55.6,70.1
2020-12-20,1,97.8,88.1,108.7
2020-12-20,2,78.7,69.9,89.3
2020-12-20,3,16.2,12.6,20.2
2020-12-20,4,42.1,36.1,48.2
2020-12-20,5,143.3,131.8,155.8
2020-12-20,6,72.0,64.6,79.9
2020-12-20,7,216.2,202.1,229.7
2020-12-20,8,355.6,337.7,374.3
2020-12-20,9,204.1,189.6,217.2
2020-12-20,10,235.1,219.3,249.5
2020-12-20,11,20.8,17.1,26.1
2020-12-20,12,78.7,70.6,86.9
2020-12-20,13,560.6,536.7,582.5
2020-12-20,14,103.4,93.1,115.1
2020-12-20,15,24.0,19.6,28.7
2020-12-20,16,83.2,74.4,91.4
2020-12-27,1,147.5,134.7,160.0
2020-12-27,2,146.1,133.8,160.7
2020-12-27,3,29.4,23.8,35.4
2020-12-27,4,57.5,49.6,65.6
2020-12-27,5,214.4,201.3,229.5
2020-12-27,6,106.9,96.6,118.6
2020-12-27,7,283.4,266.3,299.6
2020-12-27,8,417.5,394.0,440.3
2020-12-27,9,257.1,241.5,272.9
2020-12-27,10,339.1,321.1,358.0
2020-12-27,11,22.1,18.1,26.4
2020-12-27,12,101.7,91.1,112.0
2020-12-27,13,694.2,665.9,719.7
2020-12-27,14,136.2,124.3,146.8
2020-12-27,15,34.2,28.4,39.9
2020-12-27,16,79.6,70.6,88.7
2021-01-03,1,223.4,208.0,241.9
2021-01-03,2,285.3,264.1,305.6
2021-01-03,3,56.9,49.6,65.0
2021-01-03,4,78.6,69.7,88.4
2021-01-03,5,280.0,262.5,300.9
2021-01-03,6,143.6,132.8,156.7
2021-01-03,7,342.5,324.1,361.4
2021-01-03,8,477.7,458.0,499.9
2021-01-03,9,298.2,279.8,317.0
2021-01-03,10,566.8,545.6,592.4
2021-01-03,11,35.2,28.4,42.7
2021-01-03,12,114.4,102.9,125.9
2021-01-03,13,788.8,758.1,815.2
2021-01-03,14,203.4,187.9,219.0
2021-01-03,15,66.0,59.1,74.7
2021-01-03,16,95.7,86.3,106.6
2021-01-10,1,212.2,186.6,241.7
2021-01-10,2,269.4,243.9,297.7
2021-01-10,3,82.7,63.9,108.6
2021-01-10,4,87.0,74.0,101.9
2021-01-10,5,247.6,222.4,276.2
2021-01-10,6,124.9,108.6,144.9
2021-01-10,7,370.7,333.3,410.4
2021-01-10,8,431.3,404.1,462.3
2021-01-10,9,256.4,234.3,283.1
2021-01-10,10,547.7,509.9,583.2
2021-01-10,11,32.1,25.1,41.2
2021-01-10,12,86.7,72.9,103.3
2021-01-10,13,758.7,705.6,814.5
2021-01-10,14,210.2,188.1,234.3
2021-01-10,15,81.2,69.5,96.0
2021-01-10,16,98.8,86.1,115.0
