Indicador,Valor,cod_color,cod_region,fecha
A1,21.9516528072774,4,1,2020-08-14
A1,20.638864287711,4,1,2020-08-15
A1,14.8913324607535,4,1,2020-08-16
A1,19.8616412338383,4,1,2020-08-17
A1,21.4226186277507,4,1,2020-08-18
A1,19.0778868937987,4,1,2020-08-19
A1,18.8166354471188,4,1,2020-08-20
A1,17.5103782137194,4,1,2020-08-21
A1,16.9878753203596,4,1,2020-08-22
A1,15.4138353541133,4,1,2020-08-23
A1,17.5038469275524,4,1,2020-08-24
A1,17.2491267670395,4,1,2020-08-25
A1,18.5553840004389,4,1,2020-08-26
A1,14.8913324607535,4,1,2020-08-27
A1,17.8238799497352,4,1,2020-08-28
A1,11.501594940082,4,1,2020-08-29
A1,11.7628463867619,4,1,2020-08-30
A1,13.859389246368,4,1,2020-08-31
A1,14.3688295673937,4,1,2020-09-01
A1,13.0625723339943,4,1,2020-09-02
A1,13.5916065135211,4,1,2020-09-03
A1,12.8143834596484,4,1,2020-09-04
A1,12.8013208873144,4,1,2020-09-05
A1,10.9790920467222,4,1,2020-09-06
A1,14.8913324607535,4,1,2020-09-07
A1,13.846326674034,4,1,2020-09-08
A1,14.6300810140736,4,1,2020-09-09
A1,11.514657512416,4,1,2020-09-10
A1,10.9725607605552,4,1,2020-09-11
A1,9.4050520804759,3,1,2020-09-12
A1,7.31504050703681,3,1,2020-09-13
A1,9.4050520804759,3,1,2020-09-14
A1,9.66630352715578,3,1,2020-09-15
A1,8.88254918711612,3,1,2020-09-16
A1,8.63436031277024,3,1,2020-09-17
A1,7.57629195371669,3,1,2020-09-18
A1,7.31504050703681,3,1,2020-09-19
A1,6.00878327363738,3,1,2020-09-20
A1,10.4500578671954,4,1,2020-09-21
A1,11.2338122072351,4,1,2020-09-22
A1,9.15033191996301,3,1,2020-09-23
A1,9.66630352715578,3,1,2020-09-24
A1,9.4050520804759,3,1,2020-09-25
A1,9.66630352715578,3,1,2020-09-26
A1,7.58282323988369,3,1,2020-09-27
A1,10.1953377066826,4,1,2020-09-28
A1,9.67283481332278,3,1,2020-09-29
A1,10.7113093138753,4,1,2020-09-30
A1,9.67283481332278,3,1,2020-10-01
A1,9.67283481332278,3,1,2020-10-02
A1,9.92755497383567,3,1,2020-10-03
A1,7.06032034652392,3,1,2020-10-04
A1,10.1953377066826,4,1,2020-10-05
A1,8.88254918711612,3,1,2020-10-06
A1,8.36657757992335,3,1,2020-10-07
A1,8.88254918711612,3,1,2020-10-08
A1,8.62129774043624,3,1,2020-10-09
A1,8.10532613324346,3,1,2020-10-10
A1,8.36004629375635,3,1,2020-10-11
A1,9.41158336664289,3,1,2020-10-12
A1,10.1888064205156,4,1,2020-10-13
A1,9.4050520804759,3,1,2020-10-14
A1,10.4500578671954,4,1,2020-10-15
A1,10.7178406000423,4,1,2020-10-16
A1,10.4565891533624,4,1,2020-10-17
A1,9.15686320613001,3,1,2020-10-18
A1,12.0175665472748,4,1,2020-10-19
A1,13.0625723339943,4,1,2020-10-20
A1,10.9725607605552,4,1,2020-10-21
A1,13.0625723339943,4,1,2020-10-22
A1,12.0175665472748,4,1,2020-10-23
A1,14.1141094068808,4,1,2020-10-24
A1,9.15033191996301,3,1,2020-10-25
A1,15.1591151936004,4,1,2020-10-26
A1,12.2853492801216,4,1,2020-10-27
A1,13.3303550668412,4,1,2020-10-28
A1,10.4500578671954,4,1,2020-10-29
A1,10.7178406000423,4,1,2020-10-30
A1,8.88254918711612,3,1,2020-10-31
A1,9.15033191996301,3,1,2020-11-01
A1,14.3688295673937,4,1,2020-11-02
A1,17.5169094998864,4,1,2020-11-03
A1,14.3688295673937,4,1,2020-11-04
A1,17.2491267670395,4,1,2020-11-05
A1,14.1141094068808,4,1,2020-11-06
A1,10.9725607605552,4,1,2020-11-07
A1,10.1888064205156,4,1,2020-11-08
A1,17.7650983742322,4,1,2020-11-09
A1,12.2788179939546,4,1,2020-11-10
A1,11.7628463867619,4,1,2020-11-11
A1,10.9725607605552,4,1,2020-11-12
A1,11.2338122072351,4,1,2020-11-13
A1,8.36004629375635,3,1,2020-11-14
A1,9.67283481332278,3,1,2020-11-15
A1,11.495063653915,4,1,2020-11-16
A1,13.5916065135211,4,1,2020-11-17
A1,10.1888064205156,4,1,2020-11-18
A1,10.9790920467222,4,1,2020-11-19
A1,9.66630352715578,3,1,2020-11-20
A1,9.92755497383567,3,1,2020-11-21
A1,9.15033191996301,3,1,2020-11-22
A1,18.5488527142719,4,1,2020-11-23
A1,12.8013208873144,4,1,2020-11-24
A1,13.5981377996881,4,1,2020-11-25
A1,10.7178406000423,4,1,2020-11-26
A1,10.4565891533624,4,1,2020-11-27
A1,10.1888064205156,4,1,2020-11-28
A1,9.41158336664289,3,1,2020-11-29
A1,15.1591151936004,4,1,2020-11-30
A1,16.4653724269998,4,1,2020-12-01
A1,16.9813440341926,4,1,2020-12-02
A1,14.1075781207138,4,1,2020-12-03
A1,14.3753608535607,4,1,2020-12-04
A1,12.8013208873144,4,1,2020-12-05
A1,13.0625723339943,4,1,2020-12-06
A1,18.5553840004389,4,1,2020-12-07
A1,15.4138353541133,4,1,2020-12-08
A1,20.3972066995321,4,1,2020-12-09
A1,19.8681725200053,4,1,2020-12-10
A1,21.9451215211104,4,1,2020-12-11
A1,21.4226186277507,4,1,2020-12-12
A1,19.0778868937987,4,1,2020-12-13
A1,26.3994586870025,4,1,2020-12-14
A1,25.6157043469628,4,1,2020-12-15
A1,26.9154302941953,4,1,2020-12-16
A1,23.5191614873567,4,1,2020-12-17
A1,27.1701504547081,4,1,2020-12-18
A1,27.437933187555,4,1,2020-12-19
A1,25.09973273977,4,1,2020-12-20
A1,36.581733821351,4,1,2020-12-21
A1,30.5664192615467,4,1,2020-12-22
A1,39.4489684486628,4,1,2020-12-23
A1,30.3116991010338,4,1,2020-12-24
A1,31.3501736015863,4,1,2020-12-25
A1,33.4597790335264,4,1,2020-12-26
A1,31.0889221549064,4,1,2020-12-27
A1,55.4049005546368,4,1,2020-12-28
A1,52.818511232506,4,1,2020-12-29
A1,50.6958432282319,4,1,2020-12-30
A1,45.9867859018269,4,1,2020-12-31
A1,46.0063797603279,4,1,2021-01-01
A1,45.758190885982,4,1,2021-01-02
A1,52.5441972134921,4,1,2021-01-03
A1,77.852931110606,4,1,2021-01-04
A1,70.5509531759032,4,1,2021-01-05
A1,75.7825133956679,4,1,2021-01-06
A1,71.5828963902888,4,1,2021-01-07
A1,68.4478790301301,4,1,2021-01-08
A1,57.4818495557419,4,1,2021-01-09
A1,46.2415060623398,4,1,2021-01-10
A1,79.4269710768523,4,1,2021-01-11
A1,62.4456270426597,4,1,2021-01-12
A1,61.4071525421072,4,1,2021-01-13
A1,60.6233982020675,4,1,2021-01-14
A1,57.4818495557419,4,1,2021-01-15
A1,53.6218594310466,4,1,2021-01-16
A1,41.0230084149091,4,1,2021-01-17
A1,63.7453529898922,4,1,2021-01-18
A1,64.0196670089061,4,1,2021-01-19
A1,66.6321814757049,4,1,2021-01-20
A1,79.1853134886734,4,1,2021-01-21
A1,102.18197208267,4,1,2021-01-22
A1,89.0214304561712,4,1,2021-01-23
A1,2.45716581822176,2,2,2020-04-01
A1,2.45716581822176,2,2,2020-04-02
A1,2.60170498399951,2,2,2020-04-03
A1,2.31624013158846,2,2,2020-04-04
A1,2.31262665244401,2,2,2020-04-05
A1,3.46893997866602,2,2,2020-04-06
A1,3.47255345781046,2,2,2020-04-07
A1,3.47255345781046,2,2,2020-04-08
A1,3.75801831022152,2,2,2020-04-09
A1,3.90255747599927,2,2,2020-04-10
A1,3.47255345781046,2,2,2020-04-11
A1,3.90617095514372,2,2,2020-04-12
A1,5.06248428136572,3,2,2020-04-13
A1,4.91433163644353,2,2,2020-04-14
A1,5.06248428136572,3,2,2020-04-15
A1,5.20702344714347,3,2,2020-04-16
A1,5.20340996799903,3,2,2020-04-17
A1,5.34794913377678,3,2,2020-04-18
A1,5.63702746533228,3,2,2020-04-19
A1,7.66057578622079,3,2,2020-04-20
A1,6.79695427069873,3,2,2020-04-21
A1,6.65602858406543,3,2,2020-04-22
A1,7.51603662044304,3,2,2020-04-23
A1,7.95326759692074,3,2,2020-04-24
A1,7.37511093380974,3,2,2020-04-25
A1,6.79695427069873,3,2,2020-04-26
A1,10.8440509124758,4,2,2020-04-27
A1,12.1449034044755,4,2,2020-04-28
A1,10.8440509124758,4,2,2020-04-29
A1,11.4222075755868,4,2,2020-04-30
A1,12.2930560493977,4,2,2020-05-01
A1,12.1412899253311,4,2,2020-05-02
A1,13.1530640857753,4,2,2020-05-03
A1,15.902921714697,4,2,2020-05-04
A1,14.4575300569195,4,2,2020-05-05
A1,12.8675992333643,4,2,2020-05-06
A1,12.14851688362,4,2,2020-05-07
A1,12.433981736031,4,2,2020-05-08
