fecha,Estimado,Indicador,Inferior,Superior,Domingo_semana
2020-10-11,33.37552742616034,D2,0.0,0.0,2020-10-11
2020-10-12,33.206429780033844,D2,0.0,0.0,2020-10-11
2020-10-13,32.952138924184666,D2,0.0,0.0,2020-10-11
2020-10-14,33.24862346463363,D2,0.0,0.0,2020-10-11
2020-10-15,33.150569380008434,D2,0.0,0.0,2020-10-11
2020-10-16,33.67260390161154,D2,0.0,0.0,2020-10-11
2020-10-17,33.531157270029674,D2,0.0,0.0,2020-10-11
2020-10-18,33.02127659574468,D2,0.0,0.0,2020-10-18
2020-10-19,32.73733503618561,D2,0.0,0.0,2020-10-18
2020-10-20,32.7520204168439,D2,0.0,0.0,2020-10-18
2020-10-21,32.97506448839209,D2,0.0,0.0,2020-10-18
2020-10-22,32.84292514063176,D2,0.0,0.0,2020-10-18
2020-10-23,32.8998699609883,D2,0.0,0.0,2020-10-18
2020-10-24,31.626898047722342,D2,0.0,0.0,2020-10-18
2020-10-25,31.752305665349144,D2,0.0,0.0,2020-10-25
2020-10-26,32.10202286719437,D2,0.0,0.0,2020-10-25
2020-10-27,32.314410480349345,D2,0.0,0.0,2020-10-25
2020-10-28,32.83384750991626,D2,0.0,0.0,2020-10-25
2020-10-29,32.96606434552666,D2,0.0,0.0,2020-10-25
2020-10-30,33.52347520842475,D2,0.0,0.0,2020-10-25
2020-10-31,33.36275375110326,D2,0.0,0.0,2020-10-25
2020-11-01,32.63065436978481,D2,0.0,0.0,2020-11-01
2020-11-02,31.97700132684653,D2,0.0,0.0,2020-11-01
2020-11-03,32.09713024282561,D2,0.0,0.0,2020-11-01
2020-11-04,32.3477493380406,D2,0.0,0.0,2020-11-01
2020-11-05,32.00883002207505,D2,0.0,0.0,2020-11-01
2020-11-06,32.476739034116086,D2,0.0,0.0,2020-11-01
2020-11-07,32.62222222222222,D2,0.0,0.0,2020-11-01
2020-11-08,32.73942093541203,D2,0.0,0.0,2020-11-08
2020-11-09,32.328159645232816,D2,0.0,0.0,2020-11-08
2020-11-10,31.94321206743567,D2,0.0,0.0,2020-11-08
2020-11-11,32.05869275233437,D2,0.0,0.0,2020-11-08
2020-11-12,32.338530066815146,D2,0.0,0.0,2020-11-08
2020-11-13,32.6067615658363,D2,0.0,0.0,2020-11-08
2020-11-14,32.72157564905998,D2,0.0,0.0,2020-11-08
2020-11-15,32.33183856502242,D2,0.0,0.0,2020-11-15
2020-11-16,32.48093315388066,D2,0.0,0.0,2020-11-15
2020-11-17,32.75011215791835,D2,0.0,0.0,2020-11-15
2020-11-18,32.658569500674766,D2,0.0,0.0,2020-11-15
2020-11-19,32.250789354984214,D2,0.0,0.0,2020-11-15
2020-11-20,32.59090909090909,D2,0.0,0.0,2020-11-15
2020-11-21,32.45214220601641,D2,0.0,0.0,2020-11-15
2020-11-22,31.828545371637027,D2,0.0,0.0,2020-11-22
2020-11-23,32.10214318285454,D2,0.0,0.0,2020-11-22
2020-11-24,31.6196542311192,D2,0.0,0.0,2020-11-22
2020-11-25,31.87613843351548,D2,0.0,0.0,2020-11-22
2020-11-26,31.63172288058341,D2,0.0,0.0,2020-11-22
2020-11-27,31.60054719562244,D2,0.0,0.0,2020-11-22
2020-11-28,31.998179335457444,D2,0.0,0.0,2020-11-22
2020-11-29,32.142857142857146,D2,0.0,0.0,2020-11-29
2020-11-30,32.033426183844014,D2,0.0,0.0,2020-11-29
2020-12-01,32.19082908754053,D2,0.0,0.0,2020-11-29
2020-12-02,32.23409196470042,D2,0.0,0.0,2020-11-29
2020-12-03,31.68819188191882,D2,0.0,0.0,2020-11-29
2020-12-04,31.70844939647168,D2,0.0,0.0,2020-11-29
2020-12-05,30.95571095571096,D2,0.0,0.0,2020-11-29
2020-12-06,30.733302195235872,D2,0.0,0.0,2020-12-06
2020-12-07,30.70093457943925,D2,0.0,0.0,2020-12-06
2020-12-08,30.707923112986403,D2,0.0,0.0,2020-12-06
2020-12-09,31.24121779859485,D2,0.0,0.0,2020-12-06
2020-12-10,31.428571428571427,D2,0.0,0.0,2020-12-06
2020-12-11,31.30311614730878,D2,0.0,0.0,2020-12-06
2020-12-12,30.88235294117647,D2,0.0,0.0,2020-12-06
2020-12-13,29.71082089552239,D2,0.0,0.0,2020-12-13
2020-12-14,29.291044776119403,D2,0.0,0.0,2020-12-13
2020-12-15,29.38432835820896,D2,0.0,0.0,2020-12-13
2020-12-16,29.840972871842844,D2,0.0,0.0,2020-12-13
2020-12-17,29.27170868347339,D2,0.0,0.0,2020-12-13
2020-12-18,31.08422522103304,D2,0.0,0.0,2020-12-13
2020-12-19,31.35790947270182,D2,0.0,0.0,2020-12-13
2020-12-20,30.93793747083528,D2,0.0,0.0,2020-12-20
2020-12-21,31.346064275733585,D2,0.0,0.0,2020-12-20
2020-12-22,31.96069255966308,D2,0.0,0.0,2020-12-20
2020-12-23,32.49063670411985,D2,0.0,0.0,2020-12-20
2020-12-24,32.63305322128851,D2,0.0,0.0,2020-12-20
2020-12-25,31.53488372093023,D2,0.0,0.0,2020-12-20
2020-12-26,32.543003254300324,D2,0.0,0.0,2020-12-20
2020-12-27,33.317822242903674,D2,0.0,0.0,2020-12-27
2020-12-28,33.934350439204806,D2,0.0,0.0,2020-12-27
2020-12-29,34.53871117292536,D2,0.0,0.0,2020-12-27
2020-04-25,15.000000000000002,D4,0.0,0.0,2020-04-19
2020-04-26,14.537581193937504,D4,0.0,0.0,2020-04-26
2020-04-27,14.693381906496652,D4,0.0,0.0,2020-04-26
2020-04-28,15.209686946249246,D4,0.0,0.0,2020-04-26
2020-04-29,14.852899171665232,D4,0.0,0.0,2020-04-26
2020-04-30,16.03932584269662,D4,0.0,0.0,2020-04-26
2020-05-01,16.510474090407946,D4,0.0,0.0,2020-04-26
2020-05-02,19.67528893780959,D4,0.0,0.0,2020-04-26
2020-05-03,22.98136645962734,D4,0.0,0.0,2020-05-03
2020-05-04,27.95129698253044,D4,0.0,0.0,2020-05-03
2020-05-05,31.453473468341453,D4,0.0,0.0,2020-05-03
2020-05-06,35.33946779408108,D4,0.0,0.0,2020-05-03
2020-05-07,38.99782135076253,D4,0.0,0.0,2020-05-03
2020-05-08,44.23941329548143,D4,0.0,0.0,2020-05-03
2020-05-09,48.103012186709584,D4,0.0,0.0,2020-05-03
2020-05-10,48.74835309617918,D4,0.0,0.0,2020-05-10
2020-05-11,46.1936284650393,D4,0.0,0.0,2020-05-10
